time,volume,log_volume
1122616.611829471,127.0,4.844187086458591
1122763.0320375194,127.0,4.844187086458591
1122763.4388181,128.0,4.852030263919617
1122763.6571941306,127.0,4.844187086458591
1122763.6751136624,128.0,4.852030263919617
1122764.2439892106,127.0,4.844187086458591
1122764.8534690635,127.0,4.844187086458591
1122891.6940761963,127.0,4.844187086458591
1122892.1267755155,128.0,4.852030263919617
1122892.4484535065,127.0,4.844187086458591
1122893.2591627717,127.0,4.844187086458591
1122893.2965852995,126.0,4.836281906951478
1122893.946418096,126.0,4.836281906951478
1122894.2426298214,126.0,4.836281906951478
1122894.5481903667,126.0,4.836281906951478
1122894.864374733,126.0,4.836281906951478
1122894.9599435253,127.0,4.844187086458591
1122894.9660586084,126.0,4.836281906951478
1122895.7641520782,126.0,4.836281906951478
1122896.3849787961,126.0,4.836281906951478
1122898.2179901588,127.0,4.844187086458591
1122898.277517071,126.0,4.836281906951478
1122898.4370017182,126.0,4.836281906951478
1122898.946936484,125.0,4.8283137373023015
1122899.733273168,125.0,4.8283137373023015
1122904.8280788718,125.0,4.8283137373023015
1122905.1652029399,125.0,4.8283137373023015
1125375.3257560036,125.0,4.8283137373023015
1125375.6934382974,125.0,4.8283137373023015
1126293.746200555,125.0,4.8283137373023015
1126294.414879974,125.0,4.8283137373023015
1129071.8804641091,125.0,4.8283137373023015
1129071.9406292958,126.0,4.836281906951478
1129073.4422692342,125.0,4.8283137373023015
1129073.4512911735,126.0,4.836281906951478
1129073.8701589399,125.0,4.8283137373023015
1129073.917777218,126.0,4.836281906951478
1129073.9396667772,125.0,4.8283137373023015
1129074.3297541123,126.0,4.836281906951478
1129074.622688785,126.0,4.836281906951478
1129075.266389645,127.0,4.844187086458591
1129075.5311815953,126.0,4.836281906951478
1129075.7330459384,127.0,4.844187086458591
1129076.9704234996,126.0,4.836281906951478
1129077.4393595243,126.0,4.836281906951478
1129077.4741301034,125.0,4.8283137373023015
1129077.7296390173,125.0,4.8283137373023015
1129077.7437547606,124.0,4.820281565605037
1129077.9096724428,125.0,4.8283137373023015
1129078.0684091179,125.0,4.8283137373023015
1129078.2108060105,126.0,4.836281906951478
1129078.5588281457,126.0,4.836281906951478
1129078.9297094173,126.0,4.836281906951478
1129079.13948881,125.0,4.8283137373023015
1129079.1488537912,125.0,4.8283137373023015
1129079.3188164986,124.0,4.820281565605037
1129080.5488973344,125.0,4.8283137373023015
1129081.534305982,124.0,4.820281565605037
1129081.5545495197,124.0,4.820281565605037
1131368.7546599647,124.0,4.820281565605037
1131368.820240473,125.0,4.8283137373023015
1131369.2720717674,125.0,4.8283137373023015
1131370.169452193,125.0,4.8283137373023015
1131370.4362100048,124.0,4.820281565605037
1131370.608493815,125.0,4.8283137373023015
1131370.6658886552,124.0,4.820281565605037
1131370.9978964627,125.0,4.8283137373023015
1131371.1255715315,124.0,4.820281565605037
1131371.6251113696,124.0,4.820281565605037
1131371.8046358526,123.0,4.812184355372417
1131372.0404300971,124.0,4.820281565605037
1131372.924263632,123.0,4.812184355372417
1131373.378015171,124.0,4.820281565605037
1131373.648727093,123.0,4.812184355372417
1131373.9689476807,123.0,4.812184355372417
1132591.602593934,123.0,4.812184355372417
1132591.9598418893,123.0,4.812184355372417
1132670.1099261357,123.0,4.812184355372417
1132670.2776063902,123.0,4.812184355372417
1132707.0097003293,123.0,4.812184355372417
1132707.1419234101,123.0,4.812184355372417
1133033.161764785,123.0,4.812184355372417
1133033.1752068223,124.0,4.820281565605037
1133033.5805728366,123.0,4.812184355372417
1133034.007332981,123.0,4.812184355372417
1133034.08322072,122.0,4.804021044733257
1133034.2121272432,123.0,4.812184355372417
1133034.4149018673,123.0,4.812184355372417
1133035.1434118864,124.0,4.820281565605037
1133035.504030855,123.0,4.812184355372417
1133036.301130721,123.0,4.812184355372417
1133036.7264261413,123.0,4.812184355372417
1133037.3788913533,123.0,4.812184355372417
1133037.570409667,122.0,4.804021044733257
1133037.593920313,122.0,4.804021044733257
1133097.2149926506,122.0,4.804021044733257
1133097.575709226,123.0,4.812184355372417
1133097.7337142378,123.0,4.812184355372417
1133098.0586459932,123.0,4.812184355372417
1133098.163888709,122.0,4.804021044733257
1133098.4240141993,122.0,4.804021044733257
1133654.9153740376,122.0,4.804021044733257
1133655.5783540201,123.0,4.812184355372417
1133656.155247901,123.0,4.812184355372417
1133656.7963864454,124.0,4.820281565605037
1133656.8302028154,124.0,4.820281565605037
1133658.1921953366,124.0,4.820281565605037
1133658.353364312,124.0,4.820281565605037
1133659.0624342074,124.0,4.820281565605037
1133659.745696697,124.0,4.820281565605037
1133659.7850803982,124.0,4.820281565605037
1133660.9417028609,124.0,4.820281565605037
1133661.6378884495,125.0,4.8283137373023015
1133662.9829943858,124.0,4.820281565605037
1133663.0948260953,125.0,4.8283137373023015
1133663.3635543576,124.0,4.820281565605037
1133663.8875194243,124.0,4.820281565605037
1133664.2608835157,123.0,4.812184355372417
1133665.0308762458,124.0,4.820281565605037
1133665.1634855692,123.0,4.812184355372417
1133665.5648217774,123.0,4.812184355372417
1135396.3920338084,123.0,4.812184355372417
1135396.8818345703,123.0,4.812184355372417
1135987.5090014054,123.0,4.812184355372417
1135988.5822781534,124.0,4.820281565605037
1135989.2351961948,124.0,4.820281565605037
1135989.3757525147,124.0,4.820281565605037
1135989.3991034005,123.0,4.812184355372417
1135990.9517914583,124.0,4.820281565605037
1135990.9854419003,123.0,4.812184355372417
1135991.0283612679,123.0,4.812184355372417
1136472.071865181,123.0,4.812184355372417
1136473.2714321124,123.0,4.812184355372417
1140323.9833482807,123.0,4.812184355372417
1140324.5083573775,123.0,4.812184355372417
1140983.5606918675,123.0,4.812184355372417
1140983.7982346911,123.0,4.812184355372417
1141013.3642391253,123.0,4.812184355372417
1141013.4023825417,124.0,4.820281565605037
1141014.5102618884,123.0,4.812184355372417
1141015.4540197377,124.0,4.820281565605037
1141016.4729833936,124.0,4.820281565605037
1141016.917110266,124.0,4.820281565605037
1141017.0519722695,123.0,4.812184355372417
1141017.6677179376,123.0,4.812184355372417
1141017.9926195138,122.0,4.804021044733257
1141018.1556191095,122.0,4.804021044733257
1141019.9666469512,121.0,4.795790545596741
1141020.276092594,121.0,4.795790545596741
1141617.8459819467,121.0,4.795790545596741
1141618.9129276697,122.0,4.804021044733257
1141618.940144047,121.0,4.795790545596741
1141619.186807584,122.0,4.804021044733257
1141620.2324693936,121.0,4.795790545596741
1141620.679440311,122.0,4.804021044733257
1141620.8817948205,121.0,4.795790545596741
1141621.1131198774,121.0,4.795790545596741
